SKU,Product,Manufacturer,Category,Material,Widths,Sell ex VAT,Sell inc VAT,Colour,Slug,Image URL
CA13554FIB,Flatweave Classic Big Boucle,Fibre,Carpet,"10% Wool, 90% PP",4 | 5,41.66666666666667,50.0,Greige,flatweave-classic-big-boucle-greige,product-images/carpet/fibre/flatweave-classic-big-boucle/flatweave-classic-big-boucle-greige.jpg
CA13554FIB,Flatweave Classic Big Boucle,Fibre,Carpet,"10% Wool, 90% PP",4 | 5,41.66666666666667,50.0,Inox,flatweave-classic-big-boucle-inox,product-images/carpet/fibre/flatweave-classic-big-boucle/flatweave-classic-big-boucle-inox.jpg
CA13554FIB,Flatweave Classic Big Boucle,Fibre,Carpet,"10% Wool, 90% PP",4 | 5,41.66666666666667,50.0,Mortar,flatweave-classic-big-boucle-mortar,product-images/carpet/fibre/flatweave-classic-big-boucle/flatweave-classic-big-boucle-mortar.jpg
CA13554FIB,Flatweave Classic Big Boucle,Fibre,Carpet,"10% Wool, 90% PP",4 | 5,41.66666666666667,50.0,Pebble,flatweave-classic-big-boucle-pebble,product-images/carpet/fibre/flatweave-classic-big-boucle/flatweave-classic-big-boucle-pebble.jpg
CA75951FIB,Flatweave Classic Diamond,Fibre,Carpet,"10% Wool, 90% PP",4,43.33333333333333,52.0,Magna,flatweave-classic-diamond-magna,product-images/carpet/fibre/flatweave-classic-diamond/flatweave-classic-diamond-magna.jpg
CA75951FIB,Flatweave Classic Diamond,Fibre,Carpet,"10% Wool, 90% PP",4,43.33333333333333,52.0,Mazarin,flatweave-classic-diamond-mazarin,product-images/carpet/fibre/flatweave-classic-diamond/flatweave-classic-diamond-mazarin.jpg
CA75951FIB,Flatweave Classic Diamond,Fibre,Carpet,"10% Wool, 90% PP",4,43.33333333333333,52.0,Peruzzi,flatweave-classic-diamond-peruzzi,product-images/carpet/fibre/flatweave-classic-diamond/flatweave-classic-diamond-peruzzi.jpg
CA75951FIB,Flatweave Classic Diamond,Fibre,Carpet,"10% Wool, 90% PP",4,43.33333333333333,52.0,Trilliant,flatweave-classic-diamond-trilliant,product-images/carpet/fibre/flatweave-classic-diamond/flatweave-classic-diamond-trilliant.jpg
CA56172FIB,Flatweave Classic Herringbone,Fibre,Carpet,"10% Wool, 90% PP",4 | 5,39.166666666666664,47.0,Arbour,flatweave-classic-herringbone-arbour,product-images/carpet/fibre/flatweave-classic-herringbone/flatweave-classic-herringbone-arbour.jpg
CA56172FIB,Flatweave Classic Herringbone,Fibre,Carpet,"10% Wool, 90% PP",4 | 5,39.166666666666664,47.0,Chalk,flatweave-classic-herringbone-chalk,product-images/carpet/fibre/flatweave-classic-herringbone/flatweave-classic-herringbone-chalk.jpg
CA56172FIB,Flatweave Classic Herringbone,Fibre,Carpet,"10% Wool, 90% PP",4 | 5,39.166666666666664,47.0,Dapple,flatweave-classic-herringbone-dapple,product-images/carpet/fibre/flatweave-classic-herringbone/flatweave-classic-herringbone-dapple.jpg
CA56172FIB,Flatweave Classic Herringbone,Fibre,Carpet,"10% Wool, 90% PP",4 | 5,39.166666666666664,47.0,Lunar,flatweave-classic-herringbone-lunar,product-images/carpet/fibre/flatweave-classic-herringbone/flatweave-classic-herringbone-lunar.jpg
CA56172FIB,Flatweave Classic Herringbone,Fibre,Carpet,"10% Wool, 90% PP",4 | 5,39.166666666666664,47.0,Peat,flatweave-classic-herringbone-peat,product-images/carpet/fibre/flatweave-classic-herringbone/flatweave-classic-herringbone-peat.jpg
CA56172FIB,Flatweave Classic Herringbone,Fibre,Carpet,"10% Wool, 90% PP",4 | 5,39.166666666666664,47.0,Witching,flatweave-classic-herringbone-witching,product-images/carpet/fibre/flatweave-classic-herringbone/flatweave-classic-herringbone-witching.jpg
CA68534FIB,Flatweave Classic Linear,Fibre,Carpet,"10% Wool, 90% PP",4,43.33333333333333,52.0,Cappuccino,flatweave-classic-linear-cappuccino,product-images/carpet/fibre/flatweave-classic-linear/flatweave-classic-linear-cappuccino.jpg
CA68534FIB,Flatweave Classic Linear,Fibre,Carpet,"10% Wool, 90% PP",4,43.33333333333333,52.0,Crema,flatweave-classic-linear-crema,product-images/carpet/fibre/flatweave-classic-linear/flatweave-classic-linear-crema.jpg
CA68534FIB,Flatweave Classic Linear,Fibre,Carpet,"10% Wool, 90% PP",4,43.33333333333333,52.0,Frappe,flatweave-classic-linear-frappe,product-images/carpet/fibre/flatweave-classic-linear/flatweave-classic-linear-frappe.jpg
CA68534FIB,Flatweave Classic Linear,Fibre,Carpet,"10% Wool, 90% PP",4,43.33333333333333,52.0,Lungo,flatweave-classic-linear-lungo,product-images/carpet/fibre/flatweave-classic-linear/flatweave-classic-linear-lungo.jpg
CA68534FIB,Flatweave Classic Linear,Fibre,Carpet,"10% Wool, 90% PP",4,43.33333333333333,52.0,Mocha,flatweave-classic-linear-mocha,product-images/carpet/fibre/flatweave-classic-linear/flatweave-classic-linear-mocha.jpg
CA43169FIB,Flatweave Classic Panama,Fibre,Carpet,"10% Wool, 90% PP",4,42.5,51.0,Anchor,flatweave-classic-panama-anchor,product-images/carpet/fibre/flatweave-classic-panama/flatweave-classic-panama-anchor.jpg
CA43169FIB,Flatweave Classic Panama,Fibre,Carpet,"10% Wool, 90% PP",4,42.5,51.0,Biscotti,flatweave-classic-panama-biscotti,product-images/carpet/fibre/flatweave-classic-panama/flatweave-classic-panama-biscotti.jpg
CA43169FIB,Flatweave Classic Panama,Fibre,Carpet,"10% Wool, 90% PP",4,42.5,51.0,Hazelnut,flatweave-classic-panama-hazelnut,product-images/carpet/fibre/flatweave-classic-panama/flatweave-classic-panama-hazelnut.jpg
CA43169FIB,Flatweave Classic Panama,Fibre,Carpet,"10% Wool, 90% PP",4,42.5,51.0,Latte,flatweave-classic-panama-latte,product-images/carpet/fibre/flatweave-classic-panama/flatweave-classic-panama-latte.jpg
CA43169FIB,Flatweave Classic Panama,Fibre,Carpet,"10% Wool, 90% PP",4,42.5,51.0,Saddle,flatweave-classic-panama-saddle,product-images/carpet/fibre/flatweave-classic-panama/flatweave-classic-panama-saddle.jpg
CA43169FIB,Flatweave Classic Panama,Fibre,Carpet,"10% Wool, 90% PP",4,42.5,51.0,Shadow,flatweave-classic-panama-shadow,product-images/carpet/fibre/flatweave-classic-panama/flatweave-classic-panama-shadow.jpg
CA27881FIB,Flatweave Classic Small Boucle,Fibre,Carpet,"10% Wool, 90% PP",4 | 5,41.66666666666667,50.0,Bracken,flatweave-classic-small-boucle-bracken,product-images/carpet/fibre/flatweave-classic-small-boucle/flatweave-classic-small-boucle-bracken.jpg
CA27881FIB,Flatweave Classic Small Boucle,Fibre,Carpet,"10% Wool, 90% PP",4 | 5,41.66666666666667,50.0,Cable,flatweave-classic-small-boucle-cable,product-images/carpet/fibre/flatweave-classic-small-boucle/flatweave-classic-small-boucle-cable.jpg
CA27881FIB,Flatweave Classic Small Boucle,Fibre,Carpet,"10% Wool, 90% PP",4 | 5,41.66666666666667,50.0,Limestone,flatweave-classic-small-boucle-limestone,product-images/carpet/fibre/flatweave-classic-small-boucle/flatweave-classic-small-boucle-limestone.jpg
CA27881FIB,Flatweave Classic Small Boucle,Fibre,Carpet,"10% Wool, 90% PP",4 | 5,41.66666666666667,50.0,Ochre,flatweave-classic-small-boucle-ochre,product-images/carpet/fibre/flatweave-classic-small-boucle/flatweave-classic-small-boucle-ochre.jpg
CA27881FIB,Flatweave Classic Small Boucle,Fibre,Carpet,"10% Wool, 90% PP",4 | 5,41.66666666666667,50.0,Pearl,flatweave-classic-small-boucle-pearl,product-images/carpet/fibre/flatweave-classic-small-boucle/flatweave-classic-small-boucle-pearl.jpg
CA27881FIB,Flatweave Classic Small Boucle,Fibre,Carpet,"10% Wool, 90% PP",4 | 5,41.66666666666667,50.0,Scree,flatweave-classic-small-boucle-scree,product-images/carpet/fibre/flatweave-classic-small-boucle/flatweave-classic-small-boucle-scree.jpg
CA82399FIB,Seagrass Fine,Fibre,Carpet,100% Seagrass,4,31.666666666666664,38.0,,seagrass-fine,product-images/carpet/fibre/seagrass-fine/seagrass-fine.jpg
CA57867FIB,Seagrass Herringbone,Fibre,Carpet,100% Seagrass,4,25.833333333333336,31.0,,seagrass-herringbone,product-images/carpet/fibre/seagrass-herringbone/seagrass-herringbone.jpg
CA97489FIB,Seagrass Panama,Fibre,Carpet,100% Seagrass,4,23.333333333333336,28.0,,seagrass-panama,product-images/carpet/fibre/seagrass-panama/seagrass-panama.jpg
CA62049FIB,Wool Chevron,Fibre,Carpet,100% Wool,4 | 5,63.33333333333333,76.0,Gorse,wool-chevron-gorse,product-images/carpet/fibre/wool-chevron/wool-chevron-gorse.jpg
CA62049FIB,Wool Chevron,Fibre,Carpet,100% Wool,4 | 5,63.33333333333333,76.0,Sapling,wool-chevron-sapling,product-images/carpet/fibre/wool-chevron/wool-chevron-sapling.jpg
CA62049FIB,Wool Chevron,Fibre,Carpet,100% Wool,4 | 5,63.33333333333333,76.0,Shingle,wool-chevron-shingle,product-images/carpet/fibre/wool-chevron/wool-chevron-shingle.jpg
CA62049FIB,Wool Chevron,Fibre,Carpet,100% Wool,4 | 5,63.33333333333333,76.0,Thatch,wool-chevron-thatch,product-images/carpet/fibre/wool-chevron/wool-chevron-thatch.jpg
CA62049FIB,Wool Chevron,Fibre,Carpet,100% Wool,4 | 5,63.33333333333333,76.0,Travertine,wool-chevron-travertine,product-images/carpet/fibre/wool-chevron/wool-chevron-travertine.jpg
CA62049FIB,Wool Chevron,Fibre,Carpet,100% Wool,4 | 5,63.33333333333333,76.0,Whisper,wool-chevron-whisper,product-images/carpet/fibre/wool-chevron/wool-chevron-whisper.jpg
CA62049FIB,Wool Chevron,Fibre,Carpet,100% Wool,4 | 5,63.33333333333333,76.0,Wishing Well,wool-chevron-wishing-well,product-images/carpet/fibre/wool-chevron/wool-chevron-wishing-well.jpg
CA38757FIB,Wool Herringbone,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Bowood,wool-herringbone-bowood,product-images/carpet/fibre/wool-herringbone/wool-herringbone-bowood.jpg
CA38757FIB,Wool Herringbone,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Chartwell,wool-herringbone-chartwell,product-images/carpet/fibre/wool-herringbone/wool-herringbone-chartwell.jpg
CA38757FIB,Wool Herringbone,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Chatsworth,wool-herringbone-chatsworth,product-images/carpet/fibre/wool-herringbone/wool-herringbone-chatsworth.jpg
CA38757FIB,Wool Herringbone,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Chequers,wool-herringbone-chequers,product-images/carpet/fibre/wool-herringbone/wool-herringbone-chequers.jpg
CA38757FIB,Wool Herringbone,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Cliveden,wool-herringbone-cliveden,product-images/carpet/fibre/wool-herringbone/wool-herringbone-cliveden.jpg
CA38757FIB,Wool Herringbone,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Highclere,wool-herringbone-highclere,product-images/carpet/fibre/wool-herringbone/wool-herringbone-highclere.jpg
CA38757FIB,Wool Herringbone,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Longleat,wool-herringbone-longleat,product-images/carpet/fibre/wool-herringbone/wool-herringbone-longleat.jpg
CA38757FIB,Wool Herringbone,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Overbecks,wool-herringbone-overbecks,product-images/carpet/fibre/wool-herringbone/wool-herringbone-overbecks.jpg
CA38757FIB,Wool Herringbone,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Saltram,wool-herringbone-saltram,product-images/carpet/fibre/wool-herringbone/wool-herringbone-saltram.jpg
CA38757FIB,Wool Herringbone,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Woburn,wool-herringbone-woburn,product-images/carpet/fibre/wool-herringbone/wool-herringbone-woburn.jpg
CA38302FIB,Wool Herringfine,Fibre,Carpet,100% Wool,4 | 5,70.83333333333333,85.0,Bank,wool-herringfine-bank,product-images/carpet/fibre/wool-herringfine/wool-herringfine-bank.jpg
CA38302FIB,Wool Herringfine,Fibre,Carpet,100% Wool,4 | 5,70.83333333333333,85.0,Fleece,wool-herringfine-fleece,product-images/carpet/fibre/wool-herringfine/wool-herringfine-fleece.jpg
CA38302FIB,Wool Herringfine,Fibre,Carpet,100% Wool,4 | 5,70.83333333333333,85.0,Manor House,wool-herringfine-manor-house,product-images/carpet/fibre/wool-herringfine/wool-herringfine-manor-house.jpg
CA38302FIB,Wool Herringfine,Fibre,Carpet,100% Wool,4 | 5,70.83333333333333,85.0,Monument,wool-herringfine-monument,product-images/carpet/fibre/wool-herringfine/wool-herringfine-monument.jpg
CA68270FIB,Wool Holland Park,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Addison,wool-holland-park-addison,product-images/carpet/fibre/wool-holland-park/wool-holland-park-addison.jpg
CA68270FIB,Wool Holland Park,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Ilchester,wool-holland-park-ilchester,product-images/carpet/fibre/wool-holland-park/wool-holland-park-ilchester.jpg
CA68270FIB,Wool Holland Park,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Ladbroke,wool-holland-park-ladbroke,product-images/carpet/fibre/wool-holland-park/wool-holland-park-ladbroke.jpg
CA68270FIB,Wool Holland Park,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Melbury,wool-holland-park-melbury,product-images/carpet/fibre/wool-holland-park/wool-holland-park-melbury.jpg
CA68270FIB,Wool Holland Park,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Portobello,wool-holland-park-portobello,product-images/carpet/fibre/wool-holland-park/wool-holland-park-portobello.jpg
CA83971FIB,Wool Horizon,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Aspect,wool-horizon-aspect,product-images/carpet/fibre/wool-horizon/wool-horizon-aspect.jpg
CA83971FIB,Wool Horizon,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Frontier,wool-horizon-frontier,product-images/carpet/fibre/wool-horizon/wool-horizon-frontier.jpg
CA83971FIB,Wool Horizon,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Outpost,wool-horizon-outpost,product-images/carpet/fibre/wool-horizon/wool-horizon-outpost.jpg
CA83971FIB,Wool Horizon,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Skyline,wool-horizon-skyline,product-images/carpet/fibre/wool-horizon/wool-horizon-skyline.jpg
CA47360FIB,Wool Paragon,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Briolette,wool-paragon-briolette,product-images/carpet/fibre/wool-paragon/wool-paragon-briolette.jpg
CA47360FIB,Wool Paragon,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Chloe,wool-paragon-chloe,product-images/carpet/fibre/wool-paragon/wool-paragon-chloe.jpg
CA47360FIB,Wool Paragon,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Florentine,wool-paragon-florentine,product-images/carpet/fibre/wool-paragon/wool-paragon-florentine.jpg
CA47360FIB,Wool Paragon,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Hope,wool-paragon-hope,product-images/carpet/fibre/wool-paragon/wool-paragon-hope.jpg
CA47360FIB,Wool Paragon,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Regent,wool-paragon-regent,product-images/carpet/fibre/wool-paragon/wool-paragon-regent.jpg
CA47360FIB,Wool Paragon,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Shah,wool-paragon-shah,product-images/carpet/fibre/wool-paragon/wool-paragon-shah.jpg
CA47360FIB,Wool Paragon,Fibre,Carpet,100% Wool,4,59.16666666666667,71.0,Tiffany,wool-paragon-tiffany,product-images/carpet/fibre/wool-paragon/wool-paragon-tiffany.jpg
CA33242FIB,Wool Twill,Fibre,Carpet,100% Wool,4 | 5,59.16666666666667,71.0,Gorse,wool-twill-gorse,product-images/carpet/fibre/wool-twill/wool-twill-gorse.jpg
CA33242FIB,Wool Twill,Fibre,Carpet,100% Wool,4 | 5,59.16666666666667,71.0,Sapling,wool-twill-sapling,product-images/carpet/fibre/wool-twill/wool-twill-sapling.jpg
CA33242FIB,Wool Twill,Fibre,Carpet,100% Wool,4 | 5,59.16666666666667,71.0,Shingle,wool-twill-shingle,product-images/carpet/fibre/wool-twill/wool-twill-shingle.jpg
CA33242FIB,Wool Twill,Fibre,Carpet,100% Wool,4 | 5,59.16666666666667,71.0,Thatch,wool-twill-thatch,product-images/carpet/fibre/wool-twill/wool-twill-thatch.jpg
CA33242FIB,Wool Twill,Fibre,Carpet,100% Wool,4 | 5,59.16666666666667,71.0,Travertine,wool-twill-travertine,product-images/carpet/fibre/wool-twill/wool-twill-travertine.jpg
CA33242FIB,Wool Twill,Fibre,Carpet,100% Wool,4 | 5,59.16666666666667,71.0,Whisper,wool-twill-whisper,product-images/carpet/fibre/wool-twill/wool-twill-whisper.jpg
CA33242FIB,Wool Twill,Fibre,Carpet,100% Wool,4 | 5,59.16666666666667,71.0,Wishing Well,wool-twill-wishing-well,product-images/carpet/fibre/wool-twill/wool-twill-wishing-well.jpg
CA55390GAS,Battersea,Gaskell Wool Rich,Carpet,"80% Wool, 20% Yak Hair",4 | 5,45.83333333333333,55.0,Basset,battersea-basset,product-images/carpet/gaskell-wool-rich/battersea/battersea-basset.jpg
CA55390GAS,Battersea,Gaskell Wool Rich,Carpet,"80% Wool, 20% Yak Hair",4 | 5,45.83333333333333,55.0,Greyhound,battersea-greyhound,product-images/carpet/gaskell-wool-rich/battersea/battersea-greyhound.jpg
CA55390GAS,Battersea,Gaskell Wool Rich,Carpet,"80% Wool, 20% Yak Hair",4 | 5,45.83333333333333,55.0,Husky,battersea-husky,product-images/carpet/gaskell-wool-rich/battersea/battersea-husky.jpg
CA55390GAS,Battersea,Gaskell Wool Rich,Carpet,"80% Wool, 20% Yak Hair",4 | 5,45.83333333333333,55.0,Jack Russell,battersea-jack-russell,product-images/carpet/gaskell-wool-rich/battersea/battersea-jack-russell.jpg
CA55390GAS,Battersea,Gaskell Wool Rich,Carpet,"80% Wool, 20% Yak Hair",4 | 5,45.83333333333333,55.0,Pug,battersea-pug,product-images/carpet/gaskell-wool-rich/battersea/battersea-pug.jpg
CA55390GAS,Battersea,Gaskell Wool Rich,Carpet,"80% Wool, 20% Yak Hair",4 | 5,45.83333333333333,55.0,Schnauzer,battersea-schnauzer,product-images/carpet/gaskell-wool-rich/battersea/battersea-schnauzer.jpg
CA55390GAS,Battersea,Gaskell Wool Rich,Carpet,"80% Wool, 20% Yak Hair",4 | 5,45.83333333333333,55.0,Vizsla,battersea-vizsla,product-images/carpet/gaskell-wool-rich/battersea/battersea-vizsla.jpg
CA55390GAS,Battersea,Gaskell Wool Rich,Carpet,"80% Wool, 20% Yak Hair",4 | 5,45.83333333333333,55.0,Wolfhound,battersea-wolfhound,product-images/carpet/gaskell-wool-rich/battersea/battersea-wolfhound.jpg
CA93620GAS,Camden,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,45.0,54.0,Acapella,camden-acapella,product-images/carpet/gaskell-wool-rich/camden/camden-acapella.jpg
CA93620GAS,Camden,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,45.0,54.0,Bossa Nova,camden-bossa-nova,product-images/carpet/gaskell-wool-rich/camden/camden-bossa-nova.jpg
CA93620GAS,Camden,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,45.0,54.0,Funk,camden-funk,product-images/carpet/gaskell-wool-rich/camden/camden-funk.jpg
CA93620GAS,Camden,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,45.0,54.0,Glam Rock,camden-glam-rock,product-images/carpet/gaskell-wool-rich/camden/camden-glam-rock.jpg
CA93620GAS,Camden,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,45.0,54.0,Latin,camden-latin,product-images/carpet/gaskell-wool-rich/camden/camden-latin.jpg
CA93620GAS,Camden,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,45.0,54.0,Opera,camden-opera,product-images/carpet/gaskell-wool-rich/camden/camden-opera.jpg
CA93620GAS,Camden,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,45.0,54.0,Rhythm,camden-rhythm,product-images/carpet/gaskell-wool-rich/camden/camden-rhythm.jpg
CA93620GAS,Camden,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,45.0,54.0,Soul,camden-soul,product-images/carpet/gaskell-wool-rich/camden/camden-soul.jpg
CA93620GAS,Camden,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,45.0,54.0,Trad Jazz,camden-trad-jazz,product-images/carpet/gaskell-wool-rich/camden/camden-trad-jazz.jpg
CA93620GAS,Camden,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,45.0,54.0,Two Tone,camden-two-tone,product-images/carpet/gaskell-wool-rich/camden/camden-two-tone.jpg
CA51320GAS,Dulwich,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,28.333333333333336,34.0,Bell House,dulwich-bell-house,product-images/carpet/gaskell-wool-rich/dulwich/dulwich-bell-house.jpg
CA51320GAS,Dulwich,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,28.333333333333336,34.0,Brockwell,dulwich-brockwell,product-images/carpet/gaskell-wool-rich/dulwich/dulwich-brockwell.jpg
CA51320GAS,Dulwich,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,28.333333333333336,34.0,College,dulwich-college,product-images/carpet/gaskell-wool-rich/dulwich/dulwich-college.jpg
CA51320GAS,Dulwich,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,28.333333333333336,34.0,Gallery,dulwich-gallery,product-images/carpet/gaskell-wool-rich/dulwich/dulwich-gallery.jpg
CA51320GAS,Dulwich,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,28.333333333333336,34.0,Herne Hill,dulwich-herne-hill,product-images/carpet/gaskell-wool-rich/dulwich/dulwich-herne-hill.jpg
CA51320GAS,Dulwich,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,28.333333333333336,34.0,Honour Oak,dulwich-honour-oak,product-images/carpet/gaskell-wool-rich/dulwich/dulwich-honour-oak.jpg
CA51320GAS,Dulwich,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,28.333333333333336,34.0,Lordship Lane,dulwich-lordship-lane,product-images/carpet/gaskell-wool-rich/dulwich/dulwich-lordship-lane.jpg
CA51320GAS,Dulwich,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,28.333333333333336,34.0,Sydenham,dulwich-sydenham,product-images/carpet/gaskell-wool-rich/dulwich/dulwich-sydenham.jpg
CA51320GAS,Dulwich,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,28.333333333333336,34.0,Tollgate,dulwich-tollgate,product-images/carpet/gaskell-wool-rich/dulwich/dulwich-tollgate.jpg
CA51320GAS,Dulwich,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,28.333333333333336,34.0,Village,dulwich-village,product-images/carpet/gaskell-wool-rich/dulwich/dulwich-village.jpg
CA62281GAS,Finchley,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,26.666666666666664,32.0,Belfast,finchley-belfast,product-images/carpet/gaskell-wool-rich/finchley/finchley-belfast.jpg
CA62281GAS,Finchley,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,26.666666666666664,32.0,Brighton,finchley-brighton,product-images/carpet/gaskell-wool-rich/finchley/finchley-brighton.jpg
CA62281GAS,Finchley,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,26.666666666666664,32.0,Bruges,finchley-bruges,product-images/carpet/gaskell-wool-rich/finchley/finchley-bruges.jpg
CA62281GAS,Finchley,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,26.666666666666664,32.0,Grantham,finchley-grantham,product-images/carpet/gaskell-wool-rich/finchley/finchley-grantham.jpg
CA62281GAS,Finchley,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,26.666666666666664,32.0,Oxford,finchley-oxford,product-images/carpet/gaskell-wool-rich/finchley/finchley-oxford.jpg
CA62281GAS,Finchley,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,26.666666666666664,32.0,Paris,finchley-paris,product-images/carpet/gaskell-wool-rich/finchley/finchley-paris.jpg
CA62281GAS,Finchley,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,26.666666666666664,32.0,Sheffield,finchley-sheffield,product-images/carpet/gaskell-wool-rich/finchley/finchley-sheffield.jpg
CA62281GAS,Finchley,Gaskell Wool Rich,Carpet,50% Wool,4 | 5,26.666666666666664,32.0,Stanley,finchley-stanley,product-images/carpet/gaskell-wool-rich/finchley/finchley-stanley.jpg
CA48818GAS,Hadleigh,Gaskell Wool Rich,Carpet,100% Wool,4 | 5,45.0,54.0,Barrow,hadleigh-barrow,product-images/carpet/gaskell-wool-rich/hadleigh/hadleigh-barrow.jpg
CA48818GAS,Hadleigh,Gaskell Wool Rich,Carpet,100% Wool,4 | 5,45.0,54.0,Cottage,hadleigh-cottage,product-images/carpet/gaskell-wool-rich/hadleigh/hadleigh-cottage.jpg
CA48818GAS,Hadleigh,Gaskell Wool Rich,Carpet,100% Wool,4 | 5,45.0,54.0,Furrow,hadleigh-furrow,product-images/carpet/gaskell-wool-rich/hadleigh/hadleigh-furrow.jpg
CA48818GAS,Hadleigh,Gaskell Wool Rich,Carpet,100% Wool,4 | 5,45.0,54.0,Harvest,hadleigh-harvest,product-images/carpet/gaskell-wool-rich/hadleigh/hadleigh-harvest.jpg
CA48818GAS,Hadleigh,Gaskell Wool Rich,Carpet,100% Wool,4 | 5,45.0,54.0,Mill,hadleigh-mill,product-images/carpet/gaskell-wool-rich/hadleigh/hadleigh-mill.jpg
CA48818GAS,Hadleigh,Gaskell Wool Rich,Carpet,100% Wool,4 | 5,45.0,54.0,Plough,hadleigh-plough,product-images/carpet/gaskell-wool-rich/hadleigh/hadleigh-plough.jpg
CA48818GAS,Hadleigh,Gaskell Wool Rich,Carpet,100% Wool,4 | 5,45.0,54.0,Twine,hadleigh-twine,product-images/carpet/gaskell-wool-rich/hadleigh/hadleigh-twine.jpg
CA48818GAS,Hadleigh,Gaskell Wool Rich,Carpet,100% Wool,4 | 5,45.0,54.0,Valley,hadleigh-valley,product-images/carpet/gaskell-wool-rich/hadleigh/hadleigh-valley.jpg
CA85699GAS,Highgate,Gaskell Wool Rich,Carpet,100% NZ Wool,4 | 5,44.16666666666667,53.0,Chapel Dove,highgate-chapel-dove,product-images/carpet/gaskell-wool-rich/highgate/highgate-chapel-dove.jpg
CA85699GAS,Highgate,Gaskell Wool Rich,Carpet,100% NZ Wool,4 | 5,44.16666666666667,53.0,Chapel Granite,highgate-chapel-granite,product-images/carpet/gaskell-wool-rich/highgate/highgate-chapel-granite.jpg
CA85699GAS,Highgate,Gaskell Wool Rich,Carpet,100% NZ Wool,4 | 5,44.16666666666667,53.0,Chapel Harvest,highgate-chapel-harvest,product-images/carpet/gaskell-wool-rich/highgate/highgate-chapel-harvest.jpg
CA85699GAS,Highgate,Gaskell Wool Rich,Carpet,100% NZ Wool,4 | 5,44.16666666666667,53.0,Chapel Mushroom,highgate-chapel-mushroom,product-images/carpet/gaskell-wool-rich/highgate/highgate-chapel-mushroom.jpg
CA85699GAS,Highgate,Gaskell Wool Rich,Carpet,100% NZ Wool,4 | 5,44.16666666666667,53.0,Chapel Nougat,highgate-chapel-nougat,product-images/carpet/gaskell-wool-rich/highgate/highgate-chapel-nougat.jpg
CA85699GAS,Highgate,Gaskell Wool Rich,Carpet,100% NZ Wool,4 | 5,44.16666666666667,53.0,Chapel Wheat,highgate-chapel-wheat,product-images/carpet/gaskell-wool-rich/highgate/highgate-chapel-wheat.jpg
