Part Number,Manufacturer,Description,Range,Colour,Width,Cost per SQM (ex VAT),Sell per SQM (inc VAT),Category,Sub-Category,Notes
CA80669ELE,Elements,Wall Street Cosmopolitan (4 M),,,4.0,52.51,95.0,Carpet,Synthetic,
CA46163ELE,Elements,Wall Street Cosmopolitan (5 M),,,5.0,52.51,95.0,Carpet,Synthetic,
CA75413ELE,Elements,Wall Street Daiquiri (4 M),,,4.0,52.51,95.0,Carpet,Synthetic,
CA82474ELE,Elements,Wall Street Daiquiri (5 M),,,5.0,52.51,95.0,Carpet,Synthetic,
CA69992ELE,Elements,Wall Street Mai Tai (4 M),,,4.0,52.51,95.0,Carpet,Synthetic,
CA84731ELE,Elements,Wall Street Mai Tai (5 M),,,5.0,52.51,95.0,Carpet,Synthetic,
CA30892ELE,Elements,Wall Street Margarita (4 M),,,4.0,52.51,95.0,Carpet,Synthetic,
CA88840ELE,Elements,Wall Street Margarita (5 M),,,5.0,52.51,95.0,Carpet,Synthetic,
CA88903ELE,Elements,Wall Street Martini (4 M),,,4.0,52.51,95.0,Carpet,Synthetic,
CA62893ELE,Elements,Wall Street Martini (5 M),,,5.0,52.51,95.0,Carpet,Synthetic,
CA23732ELE,Elements,Wall Street Mojito (4 M),,,4.0,52.51,95.0,Carpet,Synthetic,
CA56039ELE,Elements,Wall Street Mojito (5 M),,,5.0,52.51,95.0,Carpet,Synthetic,
CA93092ELE,Elements,Wall Street Moscow Mule (4 M),,,4.0,52.51,95.0,Carpet,Synthetic,
CA75910ELE,Elements,Wall Street Moscow Mule (5 M),,,5.0,52.51,95.0,Carpet,Synthetic,
CA91201ELE,Elements,Wall Street Pina Colada (4 M),,,4.0,52.51,95.0,Carpet,Synthetic,
CA15782ELE,Elements,Wall Street Pina Colada (5 M),,,5.0,52.51,95.0,Carpet,Synthetic,
CA23013ELE,Elements,Wall Street Singapore Sling (4 M),,,4.0,52.51,95.0,Carpet,Synthetic,
CA50187ELE,Elements,Wall Street Singapore Sling (5 M),,,5.0,52.51,95.0,Carpet,Synthetic,
CA12785ELE,Elements,Wall Street Whiskey Sour (4 M),,,4.0,52.51,95.0,Carpet,Synthetic,
CA98062ELE,Elements,Wall Street Whiskey Sour (5 M),,,5.0,52.51,95.0,Carpet,Synthetic,
CA92613ELE,Elements,Wellington Kestral (4 M),,,4.0,41.26,74.0,Carpet,Wool,
CA76112ELE,Elements,Wellington Kiwi (4 M),,,4.0,41.26,74.0,Carpet,Wool,
CA71054ELE,Elements,Wellington Partridge (4 M),,,4.0,41.26,74.0,Carpet,Wool,
CA69767ELE,Elements,Wellington Rook (4 M),,,4.0,41.26,74.0,Carpet,Wool,
CA79452ELE,Elements,Wellington Sparrow (4 M),,,4.0,41.26,74.0,Carpet,Wool,
CA87738ELE,Elements,Westeros Casterly Rock (4 M),,,4.0,50.35,91.0,Carpet,Wool,
CA13921ELE,Elements,Westeros Dragonstone (4 M),,,4.0,50.35,91.0,Carpet,Wool,
CA65915ELE,Elements,Westeros Iron Island (4 M),,,4.0,50.35,91.0,Carpet,Wool,
CA72599ELE,Elements,Westeros Winterfell (4 M),,,4.0,50.35,91.0,Carpet,Wool,
