Description,Part Number,Manufacturer,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
Primo Choice Elite Brazil Nut (4 M),CA12045COR-57DC5,Cormar Carpets,52.0,52.0,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Brazil Nut 4,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Brazil Nut (5 M),CA12045COR-5FA7E,Cormar Carpets,65.0,65.0,125.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Brazil Nut  5,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Chia Seed (4 M),CA12045COR-19B91,Cormar Carpets,52.0,52.0,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Chia Seed 4,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Chia Seed (5 M),CA12045COR-8B98D,Cormar Carpets,65.0,65.0,125.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Chia Seed  5,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Cookie (4 M),CA12045COR-2FA9D,Cormar Carpets,52.0,52.0,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Cookie 4,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Cookie (5 M),CA12045COR-B2962,Cormar Carpets,65.0,65.0,125.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Cookie  5,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Elm (4 M),CA12045COR-02043,Cormar Carpets,52.0,52.0,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Elm 4,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Elm (5 M),CA12045COR-4ADF6,Cormar Carpets,65.0,65.0,125.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Elm  5,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Filbert (4 M),CA12045COR-C5AC7,Cormar Carpets,52.0,52.0,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Filbert 4,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Filbert (5 M),CA12045COR-68404,Cormar Carpets,65.0,65.0,125.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Filbert  5,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Grey Goose (4 M),CA12045COR-E4ED9,Cormar Carpets,52.0,52.0,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Grey Goose 4,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Grey Goose (5 M),CA12045COR-EB953,Cormar Carpets,65.0,65.0,125.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Grey Goose  5,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Lava Stone (4 M),CA12045COR-A8C69,Cormar Carpets,52.0,52.0,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Lava Stone 4,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Lava Stone (5 M),CA12045COR-5F1D2,Cormar Carpets,65.0,65.0,125.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Lava Stone  5,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Light Azore (4 M),CA12045COR-1CED6,Cormar Carpets,52.0,52.0,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Light Azore 4,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Light Azore (5 M),CA12045COR-71150,Cormar Carpets,65.0,65.0,125.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Light Azore  5,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Linseed (4 M),CA12045COR-D69DA,Cormar Carpets,52.0,52.0,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Linseed 4,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Linseed (5 M),CA12045COR-FC09F,Cormar Carpets,65.0,65.0,125.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Linseed  5,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Mercury (4 M),CA12045COR-4D6B8,Cormar Carpets,52.0,52.0,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Mercury 4,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Mercury (5 M),CA12045COR-65250,Cormar Carpets,65.0,65.0,125.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Mercury  5,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Mustang (4 M),CA12045COR-20CE8,Cormar Carpets,52.0,52.0,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Mustang 4,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Mustang (5 M),CA12045COR-E3093,Cormar Carpets,65.0,65.0,125.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Mustang  5,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Quarry (4 M),CA12045COR-DED7E,Cormar Carpets,52.0,52.0,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Quarry 4,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Quarry (5 M),CA12045COR-B18C6,Cormar Carpets,65.0,65.0,125.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Quarry  5,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Truffle (4 M),CA12045COR-A740E,Cormar Carpets,52.0,52.0,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Truffle 4,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Truffle (5 M),CA12045COR-E2379,Cormar Carpets,65.0,65.0,125.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Truffle  5,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Zinc (4 M),CA12045COR-994B4,Cormar Carpets,52.0,52.0,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Zinc 4,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Elite Zinc (5 M),CA12045COR-9C5A5,Cormar Carpets,65.0,65.0,125.0,Carpet,Carpet,Cormar Carpets Primo Choice Elite  Zinc  5,Price per SQM: £30.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Blue Moon (4 M),CA68244COR-00A24,Cormar Carpets,42.52,42.52,80.0,Carpet,Carpet,Cormar Carpets Primo Choice Super Blue Moon 4,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Blue Moon (5 M),CA68244COR-788B7,Cormar Carpets,53.150000000000006,53.150000000000006,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Super Blue Moon  5,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Brazil Nut (4 M),CA68244COR-57DC5,Cormar Carpets,42.52,42.52,80.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Brazil Nut 4,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Brazil Nut (5 M),CA68244COR-5FA7E,Cormar Carpets,53.150000000000006,53.150000000000006,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Brazil Nut  5,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Chia Seed (4 M),CA68244COR-19B91,Cormar Carpets,42.52,42.52,80.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Chia Seed 4,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Chia Seed (5 M),CA68244COR-8B98D,Cormar Carpets,53.150000000000006,53.150000000000006,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Chia Seed  5,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Cookie (4 M),CA68244COR-2FA9D,Cormar Carpets,42.52,42.52,80.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Cookie 4,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Cookie (5 M),CA68244COR-B2962,Cormar Carpets,53.150000000000006,53.150000000000006,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Cookie  5,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Elm (4 M),CA68244COR-02043,Cormar Carpets,42.52,42.52,80.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Elm 4,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Elm (5 M),CA68244COR-4ADF6,Cormar Carpets,53.150000000000006,53.150000000000006,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Elm  5,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Filbert (4 M),CA68244COR-C5AC7,Cormar Carpets,42.52,42.52,80.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Filbert 4,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Filbert (5 M),CA68244COR-68404,Cormar Carpets,53.150000000000006,53.150000000000006,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Filbert  5,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Grey Goose (4 M),CA68244COR-E4ED9,Cormar Carpets,42.52,42.52,80.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Grey Goose 4,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Grey Goose (5 M),CA68244COR-EB953,Cormar Carpets,53.150000000000006,53.150000000000006,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Grey Goose  5,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Lava Stone (4 M),CA68244COR-A8C69,Cormar Carpets,42.52,42.52,80.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Lava Stone 4,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Lava Stone (5 M),CA68244COR-5F1D2,Cormar Carpets,53.150000000000006,53.150000000000006,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Lava Stone  5,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Light Azore (4 M),CA68244COR-1CED6,Cormar Carpets,42.52,42.52,80.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Light Azore 4,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Light Azore (5 M),CA68244COR-71150,Cormar Carpets,53.150000000000006,53.150000000000006,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Light Azore  5,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Linseed (4 M),CA68244COR-D69DA,Cormar Carpets,42.52,42.52,80.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Linseed 4,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Linseed (5 M),CA68244COR-FC09F,Cormar Carpets,53.150000000000006,53.150000000000006,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Linseed  5,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Mercury (4 M),CA68244COR-4D6B8,Cormar Carpets,42.52,42.52,80.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Mercury 4,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Mercury (5 M),CA68244COR-65250,Cormar Carpets,53.150000000000006,53.150000000000006,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Mercury  5,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Mustang (4 M),CA68244COR-20CE8,Cormar Carpets,42.52,42.52,80.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Mustang 4,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Mustang (5 M),CA68244COR-E3093,Cormar Carpets,53.150000000000006,53.150000000000006,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Mustang  5,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Quarry (4 M),CA68244COR-DED7E,Cormar Carpets,42.52,42.52,80.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Quarry 4,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Quarry (5 M),CA68244COR-B18C6,Cormar Carpets,53.150000000000006,53.150000000000006,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Quarry  5,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Truffle (4 M),CA68244COR-A740E,Cormar Carpets,42.52,42.52,80.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Truffle 4,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Truffle (5 M),CA68244COR-E2379,Cormar Carpets,53.150000000000006,53.150000000000006,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Truffle  5,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Zinc (4 M),CA68244COR-994B4,Cormar Carpets,42.52,42.52,80.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Zinc 4,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Choice Super Zinc (5 M),CA68244COR-9C5A5,Cormar Carpets,53.150000000000006,53.150000000000006,100.0,Carpet,Carpet,Cormar Carpets Primo Choice Super  Zinc  5,Price per SQM: £24.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Alloy Grey (4 M),CA58264COR-D5E6B,Cormar Carpets,55.04,55.04,103.33333333333334,Carpet,Carpet,Cormar Carpets Primo Grande Alloy Grey 4,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Alloy Grey (5 M),CA58264COR-198B7,Cormar Carpets,68.8,68.8,129.16666666666669,Carpet,Carpet,Cormar Carpets Primo Grande Alloy Grey  5,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Beaver (4 M),CA58264COR-01139,Cormar Carpets,55.04,55.04,103.33333333333334,Carpet,Carpet,Cormar Carpets Primo Grande  Beaver 4,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Beaver (5 M),CA58264COR-D6790,Cormar Carpets,68.8,68.8,129.16666666666669,Carpet,Carpet,Cormar Carpets Primo Grande  Beaver  5,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Ceramic (4 M),CA58264COR-D3C00,Cormar Carpets,55.04,55.04,103.33333333333334,Carpet,Carpet,Cormar Carpets Primo Grande  Ceramic 4,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Ceramic (5 M),CA58264COR-7D684,Cormar Carpets,68.8,68.8,129.16666666666669,Carpet,Carpet,Cormar Carpets Primo Grande  Ceramic  5,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Cloudy Bay (4 M),CA58264COR-BD4AB,Cormar Carpets,55.04,55.04,103.33333333333334,Carpet,Carpet,Cormar Carpets Primo Grande  Cloudy Bay 4,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Cloudy Bay (5 M),CA58264COR-12F42,Cormar Carpets,68.8,68.8,129.16666666666669,Carpet,Carpet,Cormar Carpets Primo Grande  Cloudy Bay  5,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Curlew (4 M),CA58264COR-C611C,Cormar Carpets,55.04,55.04,103.33333333333334,Carpet,Carpet,Cormar Carpets Primo Grande  Curlew 4,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Curlew (5 M),CA58264COR-41491,Cormar Carpets,68.8,68.8,129.16666666666669,Carpet,Carpet,Cormar Carpets Primo Grande  Curlew  5,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Gemstone (4 M),CA58264COR-B8C0B,Cormar Carpets,55.04,55.04,103.33333333333334,Carpet,Carpet,Cormar Carpets Primo Grande  Gemstone 4,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Gemstone (5 M),CA58264COR-C129D,Cormar Carpets,68.8,68.8,129.16666666666669,Carpet,Carpet,Cormar Carpets Primo Grande  Gemstone  5,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Lynx (4 M),CA58264COR-59EEF,Cormar Carpets,55.04,55.04,103.33333333333334,Carpet,Carpet,Cormar Carpets Primo Grande  Lynx 4,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Lynx (5 M),CA58264COR-B0FC4,Cormar Carpets,68.8,68.8,129.16666666666669,Carpet,Carpet,Cormar Carpets Primo Grande  Lynx  5,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Merlin (4 M),CA58264COR-544F2,Cormar Carpets,55.04,55.04,103.33333333333334,Carpet,Carpet,Cormar Carpets Primo Grande  Merlin 4,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Merlin (5 M),CA58264COR-90E3D,Cormar Carpets,68.8,68.8,129.16666666666669,Carpet,Carpet,Cormar Carpets Primo Grande  Merlin  5,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Moorland Frost (4 M),CA58264COR-38DC4,Cormar Carpets,55.04,55.04,103.33333333333334,Carpet,Carpet,Cormar Carpets Primo Grande  Moorland Frost 4,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Moorland Frost (5 M),CA58264COR-022FF,Cormar Carpets,68.8,68.8,129.16666666666669,Carpet,Carpet,Cormar Carpets Primo Grande  Moorland Frost  5,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Pearl River (4 M),CA58264COR-17F48,Cormar Carpets,55.04,55.04,103.33333333333334,Carpet,Carpet,Cormar Carpets Primo Grande  Pearl River 4,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Pearl River (5 M),CA58264COR-4730F,Cormar Carpets,68.8,68.8,129.16666666666669,Carpet,Carpet,Cormar Carpets Primo Grande  Pearl River  5,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Raven (4 M),CA58264COR-2F6D0,Cormar Carpets,55.04,55.04,103.33333333333334,Carpet,Carpet,Cormar Carpets Primo Grande  Raven 4,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Raven (5 M),CA58264COR-66493,Cormar Carpets,68.8,68.8,129.16666666666669,Carpet,Carpet,Cormar Carpets Primo Grande  Raven  5,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Rushmoor (4 M),CA58264COR-A796E,Cormar Carpets,55.04,55.04,103.33333333333334,Carpet,Carpet,Cormar Carpets Primo Grande  Rushmoor 4,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Rushmoor (5 M),CA58264COR-1FB2C,Cormar Carpets,68.8,68.8,129.16666666666669,Carpet,Carpet,Cormar Carpets Primo Grande  Rushmoor  5,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Shadow (4 M),CA58264COR-05E00,Cormar Carpets,55.04,55.04,103.33333333333334,Carpet,Carpet,Cormar Carpets Primo Grande  Shadow 4,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Shadow (5 M),CA58264COR-D007C,Cormar Carpets,68.8,68.8,129.16666666666669,Carpet,Carpet,Cormar Carpets Primo Grande  Shadow  5,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Snow Drift (4 M),CA58264COR-6A7AF,Cormar Carpets,55.04,55.04,103.33333333333334,Carpet,Carpet,Cormar Carpets Primo Grande  Snow Drift 4,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Snow Drift (5 M),CA58264COR-9FFD6,Cormar Carpets,68.8,68.8,129.16666666666669,Carpet,Carpet,Cormar Carpets Primo Grande  Snow Drift  5,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande String (4 M),CA58264COR-3BA92,Cormar Carpets,55.04,55.04,103.33333333333334,Carpet,Carpet,Cormar Carpets Primo Grande  String 4,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande String (5 M),CA58264COR-4A0ED,Cormar Carpets,68.8,68.8,129.16666666666669,Carpet,Carpet,Cormar Carpets Primo Grande  String  5,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Welsh Slate (4 M),CA58264COR-96025,Cormar Carpets,55.04,55.04,103.33333333333334,Carpet,Carpet,Cormar Carpets Primo Grande  Welsh Slate 4,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Grande Welsh Slate (5 M),CA58264COR-6CC9A,Cormar Carpets,68.8,68.8,129.16666666666669,Carpet,Carpet,Cormar Carpets Primo Grande  Welsh Slate  5,Price per SQM: £31.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Naturals Bankside Beige (4 M),CA84080COR-218A7,Cormar Carpets,41.6,41.6,80.0,Carpet,Carpet,Cormar Carpets Primo Naturals Bankside Beige 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Naturals Bankside Beige (5 M),CA84080COR-98A12,Cormar Carpets,52.0,52.0,100.0,Carpet,Carpet,Cormar Carpets Primo Naturals Bankside Beige  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Naturals Carob (4 M),CA84080COR-E78C1,Cormar Carpets,41.6,41.6,80.0,Carpet,Carpet,Cormar Carpets Primo Naturals  Carob 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Naturals Carob (5 M),CA84080COR-6A439,Cormar Carpets,52.0,52.0,100.0,Carpet,Carpet,Cormar Carpets Primo Naturals  Carob  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Naturals Chestnut (4 M),CA84080COR-4C3AE,Cormar Carpets,41.6,41.6,80.0,Carpet,Carpet,Cormar Carpets Primo Naturals  Chestnut 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Naturals Chestnut (5 M),CA84080COR-D66EC,Cormar Carpets,52.0,52.0,100.0,Carpet,Carpet,Cormar Carpets Primo Naturals  Chestnut  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Naturals Chiltern Flint (4 M),CA84080COR-7F940,Cormar Carpets,41.6,41.6,80.0,Carpet,Carpet,Cormar Carpets Primo Naturals  Chiltern Flint 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Naturals Chiltern Flint (5 M),CA84080COR-C1915,Cormar Carpets,52.0,52.0,100.0,Carpet,Carpet,Cormar Carpets Primo Naturals  Chiltern Flint  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Naturals Eden Quartz (4 M),CA84080COR-A357D,Cormar Carpets,41.6,41.6,80.0,Carpet,Carpet,Cormar Carpets Primo Naturals  Eden Quartz 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Naturals Eden Quartz (5 M),CA84080COR-91A8F,Cormar Carpets,52.0,52.0,100.0,Carpet,Carpet,Cormar Carpets Primo Naturals  Eden Quartz  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Primo Naturals Holywell Tin (4 M),CA84080COR-6CA8C,Cormar Carpets,41.6,41.6,80.0,Carpet,Carpet,Cormar Carpets Primo Naturals  Holywell Tin 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
