Description,Part Number,Manufacturer,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
Wool Exmoor Lynton (5 M),CA98047FIB-F7B57,Fibre,130.25,130.25,220.83333333333337,Carpet,Carpet,Fibre Wool Exmoor  Lynton  5,Price per SQM: £53.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Exmoor Monksilver (4 M),CA98047FIB-484BD,Fibre,104.2,104.2,176.66666666666669,Carpet,Carpet,Fibre Wool Exmoor  Monksilver 4,Price per SQM: £53.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Exmoor Monksilver (5 M),CA98047FIB-56FAF,Fibre,130.25,130.25,220.83333333333337,Carpet,Carpet,Fibre Wool Exmoor  Monksilver  5,Price per SQM: £53.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Faroe Eider (4 M),CA60945FIB-9920C,Fibre,138.0,138.0,233.33333333333331,Carpet,Carpet,Fibre Wool Faroe Eider 4,Price per SQM: £70.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Faroe Goose (4 M),CA60945FIB-237F4,Fibre,138.0,138.0,233.33333333333331,Carpet,Carpet,Fibre Wool Faroe  Goose 4,Price per SQM: £70.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Faroe Heron (4 M),CA60945FIB-7F5B1,Fibre,138.0,138.0,233.33333333333331,Carpet,Carpet,Fibre Wool Faroe  Heron 4,Price per SQM: £70.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Faroe Teal (4 M),CA60945FIB-4E7E8,Fibre,138.0,138.0,233.33333333333331,Carpet,Carpet,Fibre Wool Faroe  Teal 4,Price per SQM: £70.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Herringbone Bowood (4 M),CA38757FIB-0FE7E,Fibre,139.8,139.8,236.66666666666669,Carpet,Carpet,Fibre Wool Herringbone Bowood 4,Price per SQM: £71.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Herringbone Chartwell (4 M),CA38757FIB-66084,Fibre,139.8,139.8,236.66666666666669,Carpet,Carpet,Fibre Wool Herringbone  Chartwell 4,Price per SQM: £71.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Herringbone Chatsworth (4 M),CA38757FIB-91FBB,Fibre,139.8,139.8,236.66666666666669,Carpet,Carpet,Fibre Wool Herringbone  Chatsworth 4,Price per SQM: £71.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Herringbone Chequers (4 M),CA38757FIB-8521F,Fibre,139.8,139.8,236.66666666666669,Carpet,Carpet,Fibre Wool Herringbone  Chequers 4,Price per SQM: £71.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Herringbone Cliveden (4 M),CA38757FIB-1EC0F,Fibre,139.8,139.8,236.66666666666669,Carpet,Carpet,Fibre Wool Herringbone  Cliveden 4,Price per SQM: £71.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Herringbone Highclere (4 M),CA38757FIB-1D80E,Fibre,139.8,139.8,236.66666666666669,Carpet,Carpet,Fibre Wool Herringbone  Highclere 4,Price per SQM: £71.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Herringbone Longleat (4 M),CA38757FIB-39F22,Fibre,139.8,139.8,236.66666666666669,Carpet,Carpet,Fibre Wool Herringbone  Longleat 4,Price per SQM: £71.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Herringbone Overbecks (4 M),CA38757FIB-8B02B,Fibre,139.8,139.8,236.66666666666669,Carpet,Carpet,Fibre Wool Herringbone  Overbecks 4,Price per SQM: £71.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Herringbone Saltram (4 M),CA38757FIB-58200,Fibre,139.8,139.8,236.66666666666669,Carpet,Carpet,Fibre Wool Herringbone  Saltram 4,Price per SQM: £71.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Herringbone Woburn (4 M),CA38757FIB-E5B50,Fibre,139.8,139.8,236.66666666666669,Carpet,Carpet,Fibre Wool Herringbone  Woburn 4,Price per SQM: £71.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Herringfine Bank (4 M),CA38302FIB-3156F,Fibre,189.0,189.0,283.3333333333333,Carpet,Carpet,Fibre Wool Herringfine Bank 4,Price per SQM: £85.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Herringfine Bank (5 M),CA38302FIB-08085,Fibre,236.25,236.25,354.16666666666663,Carpet,Carpet,Fibre Wool Herringfine Bank  5,Price per SQM: £85.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Herringfine Fleece (4 M),CA38302FIB-16930,Fibre,189.0,189.0,283.3333333333333,Carpet,Carpet,Fibre Wool Herringfine  Fleece 4,Price per SQM: £85.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Herringfine Fleece (5 M),CA38302FIB-ADFD4,Fibre,236.25,236.25,354.16666666666663,Carpet,Carpet,Fibre Wool Herringfine  Fleece  5,Price per SQM: £85.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Herringfine Manor House (4 M),CA38302FIB-DDC22,Fibre,189.0,189.0,283.3333333333333,Carpet,Carpet,Fibre Wool Herringfine  Manor House 4,Price per SQM: £85.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Herringfine Manor House (5 M),CA38302FIB-6B5BD,Fibre,236.25,236.25,354.16666666666663,Carpet,Carpet,Fibre Wool Herringfine  Manor House  5,Price per SQM: £85.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Herringfine Monument (4 M),CA38302FIB-DE1EE,Fibre,189.0,189.0,283.3333333333333,Carpet,Carpet,Fibre Wool Herringfine  Monument 4,Price per SQM: £85.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Herringfine Monument (5 M),CA38302FIB-D37D2,Fibre,236.25,236.25,354.16666666666663,Carpet,Carpet,Fibre Wool Herringfine  Monument  5,Price per SQM: £85.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Holland Park Addison (4 M),CA68270FIB-17D54,Fibre,147.8,147.8,236.66666666666669,Carpet,Carpet,Fibre Wool Holland Park Addison 4,Price per SQM: £71.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Holland Park Ilchester (4 M),CA68270FIB-0161E,Fibre,147.8,147.8,236.66666666666669,Carpet,Carpet,Fibre Wool Holland Park  Ilchester 4,Price per SQM: £71.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Holland Park Ladbroke (4 M),CA68270FIB-BCEE1,Fibre,147.8,147.8,236.66666666666669,Carpet,Carpet,Fibre Wool Holland Park  Ladbroke 4,Price per SQM: £71.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Holland Park Melbury (4 M),CA68270FIB-6FB68,Fibre,147.8,147.8,236.66666666666669,Carpet,Carpet,Fibre Wool Holland Park  Melbury 4,Price per SQM: £71.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Holland Park Portobello (4 M),CA68270FIB-D4C3D,Fibre,147.8,147.8,236.66666666666669,Carpet,Carpet,Fibre Wool Holland Park  Portobello 4,Price per SQM: £71.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Horizon Aspect (4 M),CA83971FIB-56EB1,Fibre,139.8,139.8,236.66666666666669,Carpet,Carpet,Fibre Wool Horizon Aspect 4,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Horizon Frontier (4 M),CA83971FIB-9FE5B,Fibre,139.8,139.8,236.66666666666669,Carpet,Carpet,Fibre Wool Horizon  Frontier 4,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Horizon Outpost (4 M),CA83971FIB-87782,Fibre,139.8,139.8,236.66666666666669,Carpet,Carpet,Fibre Wool Horizon  Outpost 4,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Horizon Skyline (4 M),CA83971FIB-4BAAB,Fibre,139.8,139.8,236.66666666666669,Carpet,Carpet,Fibre Wool Horizon  Skyline 4,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Maldives Barracuda (4 M),CA46087FIB-CBA65,Fibre,100.0,100.0,170.0,Carpet,Carpet,Fibre Wool Maldives Barracuda 4,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Maldives Barracuda (5 M),CA46087FIB-08DC0,Fibre,125.0,125.0,212.5,Carpet,Carpet,Fibre Wool Maldives Barracuda  5,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Maldives Conch (4 M),CA46087FIB-6DE11,Fibre,100.0,100.0,170.0,Carpet,Carpet,Fibre Wool Maldives  Conch 4,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Maldives Conch (5 M),CA46087FIB-AA4A8,Fibre,125.0,125.0,212.5,Carpet,Carpet,Fibre Wool Maldives  Conch  5,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Maldives Cowrie (4 M),CA46087FIB-D8B4D,Fibre,100.0,100.0,170.0,Carpet,Carpet,Fibre Wool Maldives  Cowrie 4,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Maldives Cowrie (5 M),CA46087FIB-F7C7D,Fibre,125.0,125.0,212.5,Carpet,Carpet,Fibre Wool Maldives  Cowrie  5,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Maldives Manatee (4 M),CA46087FIB-387BB,Fibre,100.0,100.0,170.0,Carpet,Carpet,Fibre Wool Maldives  Manatee 4,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Maldives Manatee (5 M),CA46087FIB-5055D,Fibre,125.0,125.0,212.5,Carpet,Carpet,Fibre Wool Maldives  Manatee  5,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Maldives Marlin (4 M),CA46087FIB-FC8A9,Fibre,100.0,100.0,170.0,Carpet,Carpet,Fibre Wool Maldives  Marlin 4,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Maldives Marlin (5 M),CA46087FIB-6960C,Fibre,125.0,125.0,212.5,Carpet,Carpet,Fibre Wool Maldives  Marlin  5,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Maldives Nautilus (4 M),CA46087FIB-FD243,Fibre,100.0,100.0,170.0,Carpet,Carpet,Fibre Wool Maldives  Nautilus 4,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Maldives Nautilus (5 M),CA46087FIB-DE5B5,Fibre,125.0,125.0,212.5,Carpet,Carpet,Fibre Wool Maldives  Nautilus  5,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Maldives Shoal (4 M),CA46087FIB-7477B,Fibre,100.0,100.0,170.0,Carpet,Carpet,Fibre Wool Maldives  Shoal 4,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Maldives Shoal (5 M),CA46087FIB-39CBE,Fibre,125.0,125.0,212.5,Carpet,Carpet,Fibre Wool Maldives  Shoal  5,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Paragon Briolette (4 M),CA47360FIB-FAE96,Fibre,147.8,147.8,236.66666666666669,Carpet,Carpet,Fibre Wool Paragon Briolette 4,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Paragon Chloe (4 M),CA47360FIB-473B1,Fibre,147.8,147.8,236.66666666666669,Carpet,Carpet,Fibre Wool Paragon  Chloe 4,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Paragon Florentine (4 M),CA47360FIB-9BD56,Fibre,147.8,147.8,236.66666666666669,Carpet,Carpet,Fibre Wool Paragon  Florentine 4,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Paragon Hope (4 M),CA47360FIB-B4E3F,Fibre,147.8,147.8,236.66666666666669,Carpet,Carpet,Fibre Wool Paragon  Hope 4,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Paragon Regent (4 M),CA47360FIB-836BF,Fibre,147.8,147.8,236.66666666666669,Carpet,Carpet,Fibre Wool Paragon  Regent 4,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Paragon Shah (4 M),CA47360FIB-DE4E9,Fibre,147.8,147.8,236.66666666666669,Carpet,Carpet,Fibre Wool Paragon  Shah 4,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Paragon Tiffany (4 M),CA47360FIB-3E034,Fibre,147.8,147.8,236.66666666666669,Carpet,Carpet,Fibre Wool Paragon  Tiffany 4,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Serenity Amity (4 M),CA75832FIB-4E5CB,Fibre,111.0,111.0,190.0,Carpet,Carpet,Fibre Wool Serenity Amity 4,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Serenity Amity (5 M),CA75832FIB-D679B,Fibre,138.75,138.75,237.5,Carpet,Carpet,Fibre Wool Serenity Amity  5,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Serenity Calm (4 M),CA75832FIB-568CE,Fibre,111.0,111.0,190.0,Carpet,Carpet,Fibre Wool Serenity  Calm 4,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Serenity Calm (5 M),CA75832FIB-15D9C,Fibre,138.75,138.75,237.5,Carpet,Carpet,Fibre Wool Serenity  Calm  5,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Serenity Halcyon (4 M),CA75832FIB-73DE2,Fibre,111.0,111.0,190.0,Carpet,Carpet,Fibre Wool Serenity  Halcyon 4,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Serenity Halcyon (5 M),CA75832FIB-AB215,Fibre,138.75,138.75,237.5,Carpet,Carpet,Fibre Wool Serenity  Halcyon  5,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Serenity Harmony (4 M),CA75832FIB-D5781,Fibre,111.0,111.0,190.0,Carpet,Carpet,Fibre Wool Serenity  Harmony 4,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Serenity Harmony (5 M),CA75832FIB-3FFE2,Fibre,138.75,138.75,237.5,Carpet,Carpet,Fibre Wool Serenity  Harmony  5,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Serenity Placid (4 M),CA75832FIB-F217C,Fibre,111.0,111.0,190.0,Carpet,Carpet,Fibre Wool Serenity  Placid 4,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Serenity Placid (5 M),CA75832FIB-F544C,Fibre,138.75,138.75,237.5,Carpet,Carpet,Fibre Wool Serenity  Placid  5,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Serenity Tranquil (4 M),CA75832FIB-BAC57,Fibre,111.0,111.0,190.0,Carpet,Carpet,Fibre Wool Serenity  Tranquil 4,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Serenity Tranquil (5 M),CA75832FIB-283F7,Fibre,138.75,138.75,237.5,Carpet,Carpet,Fibre Wool Serenity  Tranquil  5,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Seychelles Atoll (4 M),CA21813FIB-BE138,Fibre,100.0,100.0,170.0,Carpet,Carpet,Fibre Wool Seychelles Atoll 4,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Seychelles Atoll (5 M),CA21813FIB-49C74,Fibre,125.0,125.0,212.5,Carpet,Carpet,Fibre Wool Seychelles Atoll  5,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Seychelles Cove (4 M),CA21813FIB-7FF42,Fibre,100.0,100.0,170.0,Carpet,Carpet,Fibre Wool Seychelles  Cove 4,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Seychelles Cove (5 M),CA21813FIB-E13DF,Fibre,125.0,125.0,212.5,Carpet,Carpet,Fibre Wool Seychelles  Cove  5,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Seychelles Harbour (4 M),CA21813FIB-BB493,Fibre,100.0,100.0,170.0,Carpet,Carpet,Fibre Wool Seychelles  Harbour 4,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Seychelles Harbour (5 M),CA21813FIB-6CF94,Fibre,125.0,125.0,212.5,Carpet,Carpet,Fibre Wool Seychelles  Harbour  5,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Seychelles Lagoon (4 M),CA21813FIB-AF11A,Fibre,100.0,100.0,170.0,Carpet,Carpet,Fibre Wool Seychelles  Lagoon 4,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Seychelles Lagoon (5 M),CA21813FIB-02A32,Fibre,125.0,125.0,212.5,Carpet,Carpet,Fibre Wool Seychelles  Lagoon  5,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Seychelles Reef (4 M),CA21813FIB-0945A,Fibre,100.0,100.0,170.0,Carpet,Carpet,Fibre Wool Seychelles  Reef 4,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Seychelles Reef (5 M),CA21813FIB-A8C44,Fibre,125.0,125.0,212.5,Carpet,Carpet,Fibre Wool Seychelles  Reef  5,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Twill Gorse (4 M),CA33242FIB-1ED67,Fibre,147.8,147.8,236.66666666666669,Carpet,Carpet,Fibre Wool Twill Gorse 4,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Twill Gorse (5 M),CA33242FIB-31607,Fibre,184.75,184.75,295.83333333333337,Carpet,Carpet,Fibre Wool Twill Gorse  5,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Twill Sapling (4 M),CA33242FIB-7C531,Fibre,147.8,147.8,236.66666666666669,Carpet,Carpet,Fibre Wool Twill  Sapling 4,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Twill Sapling (5 M),CA33242FIB-63F0B,Fibre,184.75,184.75,295.83333333333337,Carpet,Carpet,Fibre Wool Twill  Sapling  5,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Twill Shingle (4 M),CA33242FIB-90C59,Fibre,147.8,147.8,236.66666666666669,Carpet,Carpet,Fibre Wool Twill  Shingle 4,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Twill Shingle (5 M),CA33242FIB-D845D,Fibre,184.75,184.75,295.83333333333337,Carpet,Carpet,Fibre Wool Twill  Shingle  5,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Twill Thatch (4 M),CA33242FIB-7E08A,Fibre,147.8,147.8,236.66666666666669,Carpet,Carpet,Fibre Wool Twill  Thatch 4,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Twill Thatch (5 M),CA33242FIB-B6C90,Fibre,184.75,184.75,295.83333333333337,Carpet,Carpet,Fibre Wool Twill  Thatch  5,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Twill Travertine (4 M),CA33242FIB-C55CC,Fibre,147.8,147.8,236.66666666666669,Carpet,Carpet,Fibre Wool Twill  Travertine 4,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Twill Travertine (5 M),CA33242FIB-E1DB6,Fibre,184.75,184.75,295.83333333333337,Carpet,Carpet,Fibre Wool Twill  Travertine  5,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Twill Whisper (4 M),CA33242FIB-3E452,Fibre,147.8,147.8,236.66666666666669,Carpet,Carpet,Fibre Wool Twill  Whisper 4,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Twill Whisper (5 M),CA33242FIB-A1721,Fibre,184.75,184.75,295.83333333333337,Carpet,Carpet,Fibre Wool Twill  Whisper  5,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Twill Wishing Well (4 M),CA33242FIB-8E190,Fibre,147.8,147.8,236.66666666666669,Carpet,Carpet,Fibre Wool Twill  Wishing Well 4,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Twill Wishing Well (5 M),CA33242FIB-54D21,Fibre,184.75,184.75,295.83333333333337,Carpet,Carpet,Fibre Wool Twill  Wishing Well  5,"Price per SQM: £71.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Verbier Chalet (4 M),CA15349FIB-ED687,Fibre,180.0,180.0,270.0,Carpet,Carpet,Fibre Wool Verbier Chalet 4,Price per SQM: £81.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Verbier Chalet (5 M),CA15349FIB-30E07,Fibre,225.0,225.0,337.5,Carpet,Carpet,Fibre Wool Verbier Chalet  5,Price per SQM: £81.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Verbier Cirrus (4 M),CA15349FIB-D8F4B,Fibre,180.0,180.0,270.0,Carpet,Carpet,Fibre Wool Verbier  Cirrus 4,Price per SQM: £81.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Verbier Cirrus (5 M),CA15349FIB-56056,Fibre,225.0,225.0,337.5,Carpet,Carpet,Fibre Wool Verbier  Cirrus  5,Price per SQM: £81.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Verbier Glacier (4 M),CA15349FIB-66AC4,Fibre,180.0,180.0,270.0,Carpet,Carpet,Fibre Wool Verbier  Glacier 4,Price per SQM: £81.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Verbier Glacier (5 M),CA15349FIB-542C9,Fibre,225.0,225.0,337.5,Carpet,Carpet,Fibre Wool Verbier  Glacier  5,Price per SQM: £81.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Verbier Marmot (4 M),CA15349FIB-93478,Fibre,180.0,180.0,270.0,Carpet,Carpet,Fibre Wool Verbier  Marmot 4,Price per SQM: £81.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Verbier Marmot (5 M),CA15349FIB-D7B00,Fibre,225.0,225.0,337.5,Carpet,Carpet,Fibre Wool Verbier  Marmot  5,Price per SQM: £81.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Zurich Cloud (4 M),CA50553FIB-7255D,Fibre,156.4,156.4,250.0,Carpet,Carpet,Fibre Wool Zurich Cloud 4,Price per SQM: £75.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Zurich Cloud (5 M),CA50553FIB-6037E,Fibre,195.5,195.5,312.5,Carpet,Carpet,Fibre Wool Zurich Cloud  5,Price per SQM: £75.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Zurich Ecru (4 M),CA50553FIB-A9610,Fibre,156.4,156.4,250.0,Carpet,Carpet,Fibre Wool Zurich  Ecru 4,Price per SQM: £75.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Zurich Ecru (5 M),CA50553FIB-2AC74,Fibre,195.5,195.5,312.5,Carpet,Carpet,Fibre Wool Zurich  Ecru  5,Price per SQM: £75.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Zurich Snowdrop (4 M),CA50553FIB-86F76,Fibre,156.4,156.4,250.0,Carpet,Carpet,Fibre Wool Zurich  Snowdrop 4,Price per SQM: £75.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Zurich Snowdrop (5 M),CA50553FIB-A8A09,Fibre,195.5,195.5,312.5,Carpet,Carpet,Fibre Wool Zurich  Snowdrop  5,Price per SQM: £75.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
