Description,Part Number,Manufacturer,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
Durham Twist Naturals 40 Wild Mink (5 M),CA13165HUG-484B4,Hugh Mackay,92.89999999999999,92.89999999999999,175.0,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 40  Wild Mink  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 40 Wild Rice (4 M),CA13165HUG-712AA,Hugh Mackay,74.32,74.32,140.0,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 40  Wild Rice 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 40 Wild Rice (5 M),CA13165HUG-5DC85,Hugh Mackay,92.89999999999999,92.89999999999999,175.0,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 40  Wild Rice  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Dover White (4 M),CA64605HUG-CA9D0,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50 Dover White 4,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Dover White (5 M),CA64605HUG-2FAE5,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50 Dover White  5,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Ermine Stone (4 M),CA64605HUG-FAC1F,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Ermine Stone 4,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Ermine Stone (5 M),CA64605HUG-39449,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Ermine Stone  5,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Hessian (4 M),CA64605HUG-CA918,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Hessian 4,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Hessian (5 M),CA64605HUG-3AD55,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Hessian  5,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Manuka Honey (4 M),CA64605HUG-82A8A,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Manuka Honey 4,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Manuka Honey (5 M),CA64605HUG-63A59,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Manuka Honey  5,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Mocha (4 M),CA64605HUG-B45AC,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Mocha 4,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Mocha (5 M),CA64605HUG-AEB67,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Mocha  5,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Oatmeal (4 M),CA64605HUG-AE54C,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Oatmeal 4,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Oatmeal (5 M),CA64605HUG-994A2,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Oatmeal  5,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Pale Oak (4 M),CA64605HUG-269CC,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Pale Oak 4,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Pale Oak (5 M),CA64605HUG-A0ED8,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Pale Oak  5,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Papaya (4 M),CA64605HUG-FADBA,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Papaya 4,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Papaya (5 M),CA64605HUG-02729,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Papaya  5,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Porridge (4 M),CA64605HUG-71604,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Porridge 4,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Porridge (5 M),CA64605HUG-FBE39,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Porridge  5,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Raffia Cream (4 M),CA64605HUG-FB7D7,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Raffia Cream 4,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Raffia Cream (5 M),CA64605HUG-BF4FC,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Raffia Cream  5,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Spawood (4 M),CA64605HUG-BE9BB,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Spawood 4,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Spawood (5 M),CA64605HUG-5B1F8,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Spawood  5,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Sapwood (4 M),CA64605HUG-D1C51,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Sapwood 4,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Sapwood (5 M),CA64605HUG-DDFB8,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Sapwood  5,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Spring Wheat (4 M),CA64605HUG-779BE,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Spring Wheat 4,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Spring Wheat (5 M),CA64605HUG-EB139,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Spring Wheat  5,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Tranquil Taupe (4 M),CA64605HUG-8C128,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Tranquil Taupe 4,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Tranquil Taupe (5 M),CA64605HUG-FA96E,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Tranquil Taupe  5,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Twine (4 M),CA64605HUG-81A57,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Twine 4,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Twine (5 M),CA64605HUG-5C9EB,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Twine  5,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Wild Mink (4 M),CA64605HUG-BECCC,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Wild Mink 4,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Wild Mink (5 M),CA64605HUG-484B4,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Wild Mink  5,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Wild Rice (4 M),CA64605HUG-712AA,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Wild Rice 4,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Naturals 50 Wild Rice (5 M),CA64605HUG-5DC85,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Naturals 50  Wild Rice  5,"Price per SQM: £46.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Durham Twist Stripe Bosa Nova (1 M),CA13714HUG-08AEA,Hugh Mackay,21.28,21.28,38.333333333333336,Carpet,Carpet,Hugh Mackay Durham Twist Stripe Bosa Nova 1,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Bosa Nova (4 M),CA13714HUG-CC193,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Stripe Bosa Nova  4,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Bosa Nova (5 M),CA13714HUG-8C4F5,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Stripe Bosa Nova  5,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Cha Cha Cha (1 M),CA13714HUG-3E85D,Hugh Mackay,21.28,21.28,38.333333333333336,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Cha Cha Cha 1,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Cha Cha Cha (4 M),CA13714HUG-8027F,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Cha Cha Cha  4,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Cha Cha Cha (5 M),CA13714HUG-DD882,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Cha Cha Cha  5,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Foxtrot (1 M),CA13714HUG-017A0,Hugh Mackay,21.28,21.28,38.333333333333336,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Foxtrot 1,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Foxtrot (4 M),CA13714HUG-8B340,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Foxtrot  4,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Foxtrot (5 M),CA13714HUG-0E3B5,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Foxtrot  5,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Jive (1 M),CA13714HUG-6C1B8,Hugh Mackay,21.28,21.28,38.333333333333336,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Jive 1,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Jive (4 M),CA13714HUG-9E8FB,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Jive  4,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Jive (5 M),CA13714HUG-EEEBB,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Jive  5,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Mambo (1 M),CA13714HUG-37F6E,Hugh Mackay,21.28,21.28,38.333333333333336,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Mambo 1,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Mambo (4 M),CA13714HUG-7472E,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Mambo  4,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Mambo (5 M),CA13714HUG-6E3D4,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Mambo  5,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Paso Doble (1 M),CA13714HUG-51E76,Hugh Mackay,21.28,21.28,38.333333333333336,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Paso Doble 1,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Paso Doble (4 M),CA13714HUG-AFAB6,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Paso Doble  4,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Paso Doble (5 M),CA13714HUG-2B078,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Paso Doble  5,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Rumba (1 M),CA13714HUG-F00DC,Hugh Mackay,21.28,21.28,38.333333333333336,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Rumba 1,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Rumba (4 M),CA13714HUG-FFED6,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Rumba  4,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Rumba (5 M),CA13714HUG-B7F8B,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Rumba  5,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Samba (1 M),CA13714HUG-F30A6,Hugh Mackay,21.28,21.28,38.333333333333336,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Samba 1,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Samba (4 M),CA13714HUG-F46B4,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Samba  4,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Samba (5 M),CA13714HUG-630FD,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Samba  5,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Tango (1 M),CA13714HUG-33244,Hugh Mackay,21.28,21.28,38.333333333333336,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Tango 1,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Tango (4 M),CA13714HUG-67A74,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Tango  4,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Tango (5 M),CA13714HUG-287FC,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Tango  5,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Waltz (1 M),CA13714HUG-32F2D,Hugh Mackay,21.28,21.28,38.333333333333336,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Waltz 1,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Waltz (4 M),CA13714HUG-AF7AD,Hugh Mackay,85.12,85.12,153.33333333333334,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Waltz  4,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Durham Twist Stripe Waltz (5 M),CA13714HUG-92191,Hugh Mackay,106.4,106.4,191.66666666666669,Carpet,Carpet,Hugh Mackay Durham Twist Stripe  Waltz  5,Price per SQM: £46.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Barley Beige (4 M),CA94023HUG-CA3BA,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Elvet Loop Barley Beige 4,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Barley Beige (5 M),CA94023HUG-D0174,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Elvet Loop Barley Beige  5,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Beige Shadow (4 M),CA94023HUG-45115,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Elvet Loop  Beige Shadow 4,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Beige Shadow (5 M),CA94023HUG-E621A,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Elvet Loop  Beige Shadow  5,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Cashmere Grey (4 M),CA94023HUG-DD016,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Elvet Loop  Cashmere Grey 4,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Cashmere Grey (5 M),CA94023HUG-89B38,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Elvet Loop  Cashmere Grey  5,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Dimmed Charcoal (4 M),CA94023HUG-C4271,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Elvet Loop  Dimmed Charcoal 4,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Dimmed Charcoal (5 M),CA94023HUG-ED3E0,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Elvet Loop  Dimmed Charcoal  5,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Grey Dusk (4 M),CA94023HUG-32DF6,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Elvet Loop  Grey Dusk 4,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Grey Dusk (5 M),CA94023HUG-712DA,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Elvet Loop  Grey Dusk  5,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Linen Cupboard (4 M),CA94023HUG-9F1CC,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Elvet Loop  Linen Cupboard 4,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Linen Cupboard (5 M),CA94023HUG-AFB18,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Elvet Loop  Linen Cupboard  5,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Marble White (4 M),CA94023HUG-75ED7,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Elvet Loop  Marble White 4,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Marble White (5 M),CA94023HUG-583E8,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Elvet Loop  Marble White  5,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Mushroom Grey (4 M),CA94023HUG-34C8B,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Elvet Loop  Mushroom Grey 4,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Mushroom Grey (5 M),CA94023HUG-79AB9,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Elvet Loop  Mushroom Grey  5,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Muted Taupe (4 M),CA94023HUG-176A2,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Elvet Loop  Muted Taupe 4,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Muted Taupe (5 M),CA94023HUG-B3D53,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Elvet Loop  Muted Taupe  5,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Parsons Stone (4 M),CA94023HUG-9F1E0,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Elvet Loop  Parsons Stone 4,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Parsons Stone (5 M),CA94023HUG-567D7,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Elvet Loop  Parsons Stone  5,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Silver Cross (4 M),CA94023HUG-27E07,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Elvet Loop  Silver Cross 4,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Silver Cross (5 M),CA94023HUG-0B48E,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Elvet Loop  Silver Cross  5,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Vicarage Gate (4 M),CA94023HUG-198B5,Hugh Mackay,92.56,92.56,156.66666666666666,Carpet,Carpet,Hugh Mackay Elvet Loop  Vicarage Gate 4,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Elvet Loop Vicarage Gate (5 M),CA94023HUG-FD5CF,Hugh Mackay,115.7,115.7,195.83333333333331,Carpet,Carpet,Hugh Mackay Elvet Loop  Vicarage Gate  5,Price per SQM: £47.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
