Description,Part Number,Manufacturer,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
Castor Plus 309 (4 M),CA61362ROL-DFB37,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  309  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 311 (2 M),CA61362ROL-BBA42,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  311 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 311 (4 M),CA61362ROL-D990B,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  311  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 312 (2 M),CA61362ROL-E5931,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  312 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 312 (4 M),CA61362ROL-DDCA0,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  312  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 313 (2 M),CA61362ROL-8700F,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  313 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 313 (4 M),CA61362ROL-B6BB0,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  313  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 314 (2 M),CA61362ROL-F03AE,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  314 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 314 (4 M),CA61362ROL-A488A,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  314  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 315 (2 M),CA61362ROL-88770,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  315 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 315 (4 M),CA61362ROL-49B85,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  315  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 316 (2 M),CA61362ROL-9A7CC,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  316 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 316 (4 M),CA61362ROL-CBFE4,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  316  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 317 (2 M),CA61362ROL-9A2FE,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  317 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 317 (4 M),CA61362ROL-A2BD5,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  317  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 318 (2 M),CA61362ROL-4C27A,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  318 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 318 (4 M),CA61362ROL-A4F88,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  318  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 319 (2 M),CA61362ROL-0A354,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  319 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 319 (4 M),CA61362ROL-9A091,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  319  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 320 (2 M),CA61362ROL-8D2CC,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  320 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 320 (4 M),CA61362ROL-AD408,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  320  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 321 (2 M),CA61362ROL-C950D,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  321 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 321 (4 M),CA61362ROL-925FA,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  321  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 322 (2 M),CA61362ROL-E79FD,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  322 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 322 (4 M),CA61362ROL-F8755,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  322  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 323 (2 M),CA61362ROL-A3D63,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  323 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 323 (4 M),CA61362ROL-D0D32,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  323  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 325 (2 M),CA61362ROL-12FFD,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  325 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 325 (4 M),CA61362ROL-9A838,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  325  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 326 (2 M),CA61362ROL-3EC68,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  326 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 326 (4 M),CA61362ROL-EBC6C,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  326  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 328 (2 M),CA61362ROL-9858E,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  328 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 328 (4 M),CA61362ROL-8E822,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  328  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 329 (2 M),CA61362ROL-59287,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  329 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 329 (4 M),CA61362ROL-A5791,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  329  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 330 (2 M),CA61362ROL-CD0D2,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  330 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 330 (4 M),CA61362ROL-088A4,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  330  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
"Castor Plus - Colours 301, 302, 310, 324, 327 301 (2 M)",CA39848ROL-A385D,Rols,123.6,123.6,185.0,Carpet,Carpet,"Rols Castor Plus - Colours 301, 302, 310, 324, 327 301 2",Price per SQM: £111.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
"Castor Plus - Colours 301, 302, 310, 324, 327 301 (4 M)",CA39848ROL-E11C3,Rols,247.2,247.2,370.0,Carpet,Carpet,"Rols Castor Plus - Colours 301, 302, 310, 324, 327 301  4",Price per SQM: £111.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
"Castor Plus - Colours 301, 302, 310, 324, 327 302 (2 M)",CA39848ROL-8DFB8,Rols,123.6,123.6,185.0,Carpet,Carpet,"Rols Castor Plus - Colours 301, 302, 310, 324, 327  302 2",Price per SQM: £111.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
"Castor Plus - Colours 301, 302, 310, 324, 327 302 (4 M)",CA39848ROL-A6EDB,Rols,247.2,247.2,370.0,Carpet,Carpet,"Rols Castor Plus - Colours 301, 302, 310, 324, 327  302  4",Price per SQM: £111.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
"Castor Plus - Colours 301, 302, 310, 324, 327 310 (2 M)",CA39848ROL-B9B8F,Rols,123.6,123.6,185.0,Carpet,Carpet,"Rols Castor Plus - Colours 301, 302, 310, 324, 327  310 2",Price per SQM: £111.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
